organisation,year,vendor_country,vendor_name,amount,description,country_code,Type,Period
NATO,2019,Greece,SIELMAN SA,197568.0,HAWK COMPONENT PROCUREMENT,GRC,Orders Awarded,Q1Q2
NATO,2019,Greece,SIELMAN SA,328440.0,HAWK COMPONENT PROCUREMENT,GRC,Orders Awarded,Q1Q2
NATO,2019,Greece,SIELMAN SA,1774080.0,SUPPLY OF MICROCOMPUTER P3 (SPARE PARTS) FOR HAWK SYSTEM,GRC,Orders Awarded,Q1Q2
NATO,2019,Hungary,INVITECH ICT SERVICES KFT,303719.36,INTERNET AND TELEPHONY SERVICES,HUN,Outline Agreement,Q3Q4
NATO,2019,Hungary,KESZ KOZEP EUROPAI EPITO ES,638067.36,SAC HC-WP IMPROVEMENTS-MODIFICATION OF THREE OFFICES AND S01-HVAC IMPROVEMENTS,HUN,Orders Awarded,Q1Q2
NATO,2019,Hungary,NEMETH ES TARSA KFT,411536.16,RUNNING TRACK RENOVATION,HUN,Orders Awarded,Q3Q4
NATO,2019,Hungary,SAG-EPITO ZRT,167498.24,RENOVATION OF HAS 203,HUN,Orders Awarded,Q3Q4
NATO,2019,Iceland,ELBIT SYSTEMS LTD,56000000.0,PROVISION OF AMMUNITION,ISL,Outline Agreement,Q1Q2
NATO,2019,Israel,FIBROTEX TECHNOLOGIES LTD,8747200.0,PROVISION OF POLYESTER SANDBAGS,ISR,Outline Agreement,Q3Q4
NATO,2019,Italy,AECOM URS ITALIA SPA,168000.0,ARCHITECTURE & ENGINEERING SERVICES FOR WAREHOUSES,ITA,Orders Awarded,Q1Q2
NATO,2019,Italy,BRUKER ITALIA SRL,385280.0,SUPPLY  INSTALLATION & FOLLOW-ON SUPPORT OF AN X-RAY DIFFRACTOMETER,ITA,Outline Agreement,Q1Q2
NATO,2019,Italy,CARER SRL,244160.0,SUPPY OF WAREHOUSE HANDLING EQUIPMENT,ITA,Orders Awarded,Q3Q4
NATO,2019,Italy,ESPLODENTI SABINO SRL,1106316.96,DEMILITARIZATION,ITA,Orders Awarded,Q1Q2
NATO,2019,Italy,ESPLODENTI SABINO SRL,1568000.0,DEMILITARIZATION SERVICES,ITA,Orders Awarded,Q3Q4
NATO,2019,Italy,ESPLODENTI SABINO SRL,119840000.0,PURCHASE OF AMMUNITION,ITA,Outline Agreement,Q1Q2
NATO,2019,Italy,EURELETTRONICA ICAS SRL,156478.56,SUPPLY OF TACTICAL METEOROLOGICAL OBSERVATION SYSTEM,ITA,Orders Awarded,Q1Q2
NATO,2019,Italy,FACET ITALY,739200.0,SUPPLY OF FILTERS COMPONENTS,ITA,Outline Agreement,Q1Q2
NATO,2019,Italy,G&G PARTNERS SRL,98972.16,PROVISION OF MEDICAL ACCESSORIES,ITA,Orders Awarded,Q3Q4
NATO,2019,Italy,G&G PARTNERS SRL,140000.0,SUPPLY OF ONE POWER BOX,ITA,Orders Awarded,Q1Q2
NATO,2019,Italy,G&G PARTNERS SRL,398182.4,SUPPLY OF MEDICAL TREATMENT FACILITIES,ITA,Orders Awarded,Q1Q2
NATO,2019,Italy,IN MM SRL,261960.16,PROCUREMENT OF ASSOCIATED EQUIPMENT,ITA,Orders Awarded,Q3Q4
NATO,2019,Italy,IN MM SRL,261960.16,PROVISION OF MEDICAL EQUIPEMENT,ITA,Orders Awarded,Q3Q4
NATO,2019,Italy,IRD ENGINEERING SRL,201600.0,QA SERVICES,ITA,Orders Awarded,Q1Q2
NATO,2019,Italy,IRD ENGINEERING SRL,261980.32,A&E DESIGN SERVICES,ITA,Orders Awarded,Q1Q2
NATO,2019,Italy,IRD ENGINEERING SRL,277200.0,QA SERVICES- AIR OPERATING SERVICES,ITA,Orders Awarded,Q3Q4
NATO,2019,Italy,IRD ENGINEERING SRL,332528.0,PROVIDE RELIABLE POWER SOLUTION,ITA,Orders Awarded,Q1Q2
NATO,2019,Italy,IRD ENGINEERING SRL,357840.0,AOS PHASE 4 CONSTRUCTION SUPPORT SV- OPTION,ITA,Orders Awarded,Q1Q2
NATO,2019,Italy,IRD ENGINEERING SRL,774697.28,ARCHITECTURAL AND ENGINEERING SERVICES (A&E) SERVICES,ITA,Orders Awarded,Q1Q2
NATO,2019,Italy,IRD ENGINEERING SRL,786240.0,CONSTRUCTION PHASE SUPPORT SERVICES - REPAIR OF AIRFIELD OPERATING SURFACES,ITA,Orders Awarded,Q1Q2
NATO,2019,Italy,IRD ENGINEERING SRL,932433.6,DESIGN INFRASTRUCTURE EXPANSION,ITA,Orders Awarded,Q3Q4
NATO,2019,Italy,LEM LAVORAZIONI ELETTRONICHE E,336000.0,DLM  OSM AND PDS ON GAG AND DCAOC SHELTERS,ITA,Outline Agreement,Q1Q2
NATO,2019,Italy,LEONARDO SPA,674347.52,PROVISION OF OTO MELARA SPARES,ITA,Orders Awarded,Q1Q2
NATO,2019,Italy,LEONARDO SPA HELICOPTERS DIVION,4091253.6,HH101 HELICOPTERS FLIGHT SIMULATOR TRAININGS,ITA,Outline Agreement,Q1Q2
NATO,2019,Italy,MUGNAIONI PIROTECNICA INDUSTRIALE,147616.0,PURCHASE OF AMMUNITION,ITA,Orders Awarded,Q1Q2
NATO,2019,Italy,PAGE EUROPA SRL,560000.0,DLM  OSM  PDS ON ADP EQUIPMENT OF GAG/GM SHELTERS,ITA,Outline Agreement,Q1Q2
NATO,2019,Italy,TEKNE SRL,2400958.56,MLRS IMPROVED - UPGRADE,ITA,Outline Agreement,Q1Q2
NATO,2019,Italy,TELEGI SRL,130982.88,SUPPLY OF RUGGED CONTAINERS FOR MEDICAL UNIT,ITA,Orders Awarded,Q1Q2
NATO,2019,Italy,TELEGI SRL,374931.2,INFRASTRUCTURE SERVICES,ITA,Orders Awarded,Q3Q4
NATO,2019,Latvia,ARCERS LTD,6156402.56,DESIGN AND BUILDING OF SEMI-PERMANENT AND PERMANENT INFRASTRUCTURE,LVA,Orders Awarded,Q3Q4
NATO,2019,Latvia,BELSS SIA LTD,7020245.12,SOFT SHELTERS AND SERVICES,LVA,Orders Awarded,Q1Q2
NATO,2019,Latvia,UPB AS,4390845.76,CONSTRUCTION OF ADAZI DOMESTIC ACCOMODATION BLOCKS,LVA,Orders Awarded,Q1Q2
NATO,2019,Latvia,UPB AS,10227691.04,CONSTRUCTION OF ADAZI DOMESTIC ACCOMODATION BLOCKS,LVA,Orders Awarded,Q1Q2
NATO,2019,Latvia,VALPRO LTD,2800000.0,PROVISION OF JERRICANS AND ACCESSORIES,LVA,Outline Agreement,Q3Q4
NATO,2019,Lithuania,GIRAITES GINKLUOTES GAMYKLA (AB),776720.0,PROVISION OF AMMUNITION,LTU,Orders Awarded,Q3Q4
NATO,2019,Lithuania,GIRAITES GINKLUOTES GAMYKLA (AB),2636088.0,PROVISION OF AMMUNITION,LTU,Orders Awarded,Q1Q2
NATO,2019,Lithuania,SWECO LIETUVA UAB,1408094.24,ENGINEERING SERVICES (AES) FOR TRAINING AREA BUNDLE,LTU,Orders Awarded,Q1Q2
NATO,2019,Luxembourg,CAE AVIATION SARL,115532.48,SUPPLY OF VALVE  PRESSURE  VALVE ASSY  MANIFOLD VALVE ASSY,LUX,Orders Awarded,Q3Q4
NATO,2019,Luxembourg,ECONOCOM PSF SA,660800.0,CONSULTANCY SERVICES IN TECHNICAL AND MAINTENANCE SUPPORT,LUX,Outline Agreement,Q1Q2
NATO,2019,Luxembourg,KELLY SERVICES SARL,4200000.0,MANPOWER SERVICES,LUX,Outline Agreement,Q1Q2
NATO,2019,Luxembourg,LUXEMBOURG AIR AMBULANCE SA,28000000.0,MAINTENANCE  SUPPORT AND OPERATION OF H145M HELICOPTERS,LUX,Outline Agreement,Q3Q4
NATO,2019,Luxembourg,RANDSTAD INTERIM,4200000.0,INTERIM MANPOWER SERVICES,LUX,Outline Agreement,Q1Q2
NATO,2019,Luxembourg,SOGETI LUXEMBOURG SA,21280000.0,MICROSOFT CONSULTANCY SERVICES,LUX,Outline Agreement,Q1Q2
NATO,2019,Netherlands,B&S KOPCKE GLOBAL SUPPLY BV,175840000.0,PROVISION OF GLOBAL FOOD SUPPLY,NLD,Outline Agreement,Q1Q2
NATO,2019,Netherlands,BELL HELICOPTER SUPPLY CENTER BV,138224.8,PROCUREMENT OF GRIP ASSEMBLY  MAIN FOR HELICOPTER MODEL UH-1H,NLD,Orders Awarded,Q3Q4
NATO,2019,Netherlands,BELL HELICOPTER SUPPLY CENTER BV,163607.36,SUPPLY OF BLADE  ROTARY RUDDER,NLD,Orders Awarded,Q1Q2
NATO,2019,Netherlands,BELL HELICOPTER SUPPLY CENTER BV,246490.72,SUPPLY OF BEARING BALL   DUPLEX  MAST ASSEMBLY YOKE ASSEMBLY  ROTOR,NLD,Orders Awarded,Q3Q4
NATO,2019,Netherlands,CAE AVIATION TRAINING BV,1317008.0,ATR 72-600 AIRCRAFT INITIAL PILOT TRAINING,NLD,Outline Agreement,Q1Q2
NATO,2019,Netherlands,MILISPEC INTERNATIONAL BV,3740507.68,PROVISION OF OILS  LUBRICANTS AND GREASES,NLD,Outline Agreement,Q3Q4
NATO,2019,Netherlands,RICARDO NEDERLAND BV,908846.4,CONSULTANCY CONTRACT FOR MULTINATIONAL RAILWAY TRANSPORT SYSTEM,NLD,Outline Agreement,Q1Q2
NATO,2019,Netherlands,VAN HALTEREN SPECIAL PRODUCTS,107161.6,PROVISION OF SPARE PARTS FOR BOXER,NLD,Orders Awarded,Q1Q2
NATO,2019,Netherlands,VAN HALTEREN SPECIAL PRODUCTS,423360.0,PROVISION OF TIRES FOR PHZ2000,NLD,Orders Awarded,Q3Q4
NATO,2019,Norway,AIRBUS DEFENCE AND SPACE AS,669648.0,PROVISION OF COMMUNICATIONS & INFORMATION SERVICES (CIS),NOR,Outline Agreement,Q3Q4
NATO,2019,Norway,DRAEGER NORGE AS,539175.84,PROVISION OF MOBILE ANESTHESIA APPARATUS,NOR,Orders Awarded,Q1Q2
NATO,2019,Norway,HELI-ONE (NORWAY) AS,572964.0,DLM ACTIVITIES FOR NON CFSI FOR HELICOPTER,NOR,Outline Agreement,Q3Q4
NATO,2019,Poland,GRIFFIN GROUP S.A. DEFENCE SPK,226051.84,PROVISION OF LASER POINTER,POL,Orders Awarded,Q1Q2
NATO,2019,Portugal,AEROEQUIPO LDA,313600.0,SUPPLY OF HAZMAT MATERIAL,PRT,Outline Agreement,Q1Q2
NATO,2019,Portugal,AEROEQUIPO LDA,506614.08,INSPECTION  REPAIR AND OVERHAUL OF VARIOUS C-130-P3 AIRCRAFT COMPONENTS,PRT,Outline Agreement,Q1Q2
NATO,2019,Portugal,AEROEQUIPO LDA,524221.6,OILS  LUBRICANTS AND GREASES,PRT,Outline Agreement,Q3Q4
NATO,2019,Portugal,AEROEQUIPO LDA,12632256.0,INSPECTION  REPAIR AND OVERHAUL OF VARIOUS C-130-P3 AIRCRAFT COMPONENTS,PRT,Outline Agreement,Q1Q2
NATO,2019,Portugal,PARTYARD LDA,141507.52,SUPPLY OF OIL COOLER  AIRCRAFT,PRT,Orders Awarded,Q3Q4
NATO,2019,Portugal,PARTYARD LDA,3724374.08,PROVISION OF SECOND HAND UNIMOGS,PRT,Orders Awarded,Q1Q2
NATO,2019,Romania,GLOBAL DEFENSE LOGISTICS SRL,7840000.0,HUSBANDING SERVICES,ROU,Outline Agreement,Q1Q2
NATO,2019,Romania,GLOBAL DEFENSE LOGISTICS SRL,19858820.8,FUEL ACQUISITION  DELIVERY AND STORAGE,ROU,Outline Agreement,Q3Q4
NATO,2019,Romania,RET UTILAJE SRL,788186.56,PROVISION OF INFRASTRUCTURE VEHICLES,ROU,Orders Awarded,Q1Q2
NATO,2019,Slovakia,TATRA TEXTIL SRO,55193600.0,PROVISION OF COLD WEATHER CLOTHING THERMAL SUITS,SVK,Outline Agreement,Q3Q4
NATO,2019,Spain,AIRBUS DEFENCE AND SPACE SA,213927.84,SUPPLY OF SPARE PARTS FOR C295,ESP,Orders Awarded,Q1Q2
NATO,2019,Spain,AIRBUS DEFENCE AND SPACE SA,219358.72,PROVISION OF SPARE PARTS FOR AIRCRAFT C-295/T.21,ESP,Orders Awarded,Q1Q2
NATO,2019,Spain,AIRBUS DEFENCE AND SPACE SA,249988.48,PROVISION OF SPARES FOR FIXED WIND AIRCRAFT,ESP,Orders Awarded,Q1Q2
NATO,2019,Spain,AIRBUS DEFENCE AND SPACE SA,308433.44,SUPPLY OF DIFFERENT SPARE PARTS FOR FIXED WIND AIRCRAFT,ESP,Orders Awarded,Q1Q2
NATO,2019,Spain,AIRBUS DEFENCE AND SPACE SA,654626.56,SUPPLY OF HEAT PACK ASSEMBLY FOR AIRCRAFT  C-295/T.21C-295,ESP,Orders Awarded,Q1Q2
NATO,2019,Spain,AQUALUNG ESPANA SL,97657.28,SUPPLY OF CRABE SPARES,ESP,Orders Awarded,Q1Q2
NATO,2019,Spain,AQUALUNG ESPANA SL,284635.68,SUPPLY OF AMPHORA DIVING - EQUIPMENT SPARES,ESP,Orders Awarded,Q1Q2
NATO,2019,Spain,EUROPAVIA ESPANA SA,109259.36,PROVISION OF SPARE PARTS FOR AS532 HELICOPTER,ESP,Orders Awarded,Q3Q4
NATO,2019,Spain,EUROPAVIA ESPANA SA,137746.56,SUPPLY OF CELL  FUEL  AIRCRAFT,ESP,Orders Awarded,Q3Q4
NATO,2019,Spain,EUROPAVIA ESPANA SA,140396.48,PROVISION OF MANIFOLD FUEL FEEDER AND HOSE ASSEMBLY,ESP,Orders Awarded,Q3Q4
NATO,2019,Spain,EUROPAVIA ESPANA SA,222139.68,SUPPLY OF LINING  FRICTION,ESP,Orders Awarded,Q3Q4
NATO,2019,Spain,EUROPAVIA ESPANA SA,326577.44,PROVISION OF AVIATION MATERIAL  COMPONENTS AND SPARE PARTS,ESP,Orders Awarded,Q3Q4
NATO,2019,Spain,EUROPAVIA ESPANA SA,408088.8,PROVISION OF RECEIVER TRANSMITTER,ESP,Orders Awarded,Q3Q4
NATO,2019,Spain,EUROPAVIA ESPANA SA,473401.6,SUPPLY OF RING  BEARING,ESP,Orders Awarded,Q1Q2
NATO,2019,Spain,EXPAL SYSTEMS SA,268800.0,PURCHASE OF AMMUNITION,ESP,Orders Awarded,Q1Q2
NATO,2019,Spain,EXPAL SYSTEMS SA,350560.0,PROVISION OF AMMUNITION,ESP,Orders Awarded,Q1Q2
NATO,2019,Spain,EXPAL SYSTEMS SA,929600.0,PROVISION OF AMMUNITION,ESP,Orders Awarded,Q1Q2
NATO,2019,Spain,EXPAL SYSTEMS SA,973952.0,PROVISION OF AMMUNITION,ESP,Orders Awarded,Q1Q2
NATO,2019,Spain,EXPAL SYSTEMS SA,1206240.0,PURCHASE OF AMMUNITION,ESP,Orders Awarded,Q3Q4
NATO,2019,Spain,EXPAL SYSTEMS SA,3935849.12,PURCHASE OF AMMUNITION,ESP,Orders Awarded,Q3Q4
NATO,2019,Spain,GENERAL DYNAMICS EUROPEAN LAND,129270.4,PROVISION OF LEOPARD VEHICLE SPARE PARTS,ESP,Orders Awarded,Q1Q2
NATO,2019,Spain,GENERAL DYNAMICS EUROPEAN LAND,406726.88,PROVISION OF SPARE PARTS FOR LEOPARD,ESP,Orders Awarded,Q1Q2
NATO,2019,Spain,GENERAL DYNAMICS EUROPEAN LAND,782880.0,PROVISION OF LEOPARD SPARES,ESP,Orders Awarded,Q1Q2
NATO,2019,Spain,INTEGRACION TECNOLOGICA EMPRESARIAL,190344.0,SUPPLY OF SHOP EQUIPMENT  TIRE,ESP,Orders Awarded,Q1Q2
NATO,2019,Spain,INTEGRACION TECNOLOGICA EMPRESARIAL,219240.0,SPARE PARTS FOR THE GTK BOXER,ESP,Orders Awarded,Q1Q2
NATO,2019,Spain,ITURRI SA,90194.72,PROVISION OF DAMAGE CONTROL EQUIPMENT GARMENTS,ESP,Orders Awarded,Q3Q4
NATO,2019,Spain,MBDA ESPANA SL,583593.92,PROVISION OF MISTRAL SPARES,ESP,Orders Awarded,Q1Q2
NATO,2019,Spain,MBDA ESPAÑA SL,11200000.0,ILS SERVICES FOR MISTRAL SYSTEM,ESP,Outline Agreement,Q3Q4
NATO,2019,Spain,NAMMO PALENCIA SL,453206.88,PROVISION OF AMMUNITION,ESP,Orders Awarded,Q1Q2
NATO,2019,Spain,STAR DEFENCE LOGISTICS &,504000.0,INSPECTION AND REPAIR OF LEOPARD ITEMS,ESP,Outline Agreement,Q1Q2
NATO,2019,Spain,SUYFA DEFENCE S.L,224000.0,PROVISION OF SPARE PARTS FOR AIR COMPRESSORS,ESP,Outline Agreement,Q1Q2
NATO,2019,Spain,SUYFA DEFENCE S.L,504000.0,PROVISION OF MEDICAL CONSUMABLES,ESP,Outline Agreement,Q1Q2
NATO,2019,Spain,SUYFA DEFENCE S.L,747866.56,PROVISION OF OILS  LUBRICANTS AND GREASES,ESP,Outline Agreement,Q3Q4
NATO,2019,Spain,SUYFA DEFENCE S.L,924000.0,PROVISION OF SPARE PARTS VEHICLES,ESP,Outline Agreement,Q3Q4
NATO,2019,Spain,SUYFA DEFENCE S.L,1758400.0,PROVISION OF 100 M CONCERTINA BARBED WIRE + CLIPS + POLES,ESP,Outline Agreement,Q3Q4
NATO,2019,Spain,SUYFA DEFENCE S.L,3259200.0,PROVISION OF ARMORED VEHICLES TYRES,ESP,Outline Agreement,Q3Q4
NATO,2019,Spain,SUYFA DEFENCE SL,120718.08,PROVISION OF SPARE PARTS GTK BOXER,ESP,Orders Awarded,Q3Q4
NATO,2019,Spain,TECNOBIT SLU,307858.88,PROVISION OF SPIKE SPARE PARTS,ESP,Orders Awarded,Q1Q2
NATO,2019,Spain,URO VEHICULOS ESPECIALES S.A,1545600.0,PROVISION OF ARMORED VEHICLES TYRES,ESP,Outline Agreement,Q3Q4
NATO,2019,Sweden,SAAB DYNAMICS AB  (KARLSKOGA),5712310.24,PROVISION OF AMMUNITION,SWE,Orders Awarded,Q1Q2
NATO,2019,Turkey,AIRBUS MILITARY SERVICES HAVACILIK,102701.76,SUPPLY OF SPARE PARTS FOR C160G AND CN235,TUR,Orders Awarded,Q1Q2
NATO,2019,Turkey,AIRBUS MILITARY SERVICES HAVACILIK,104432.16,SUPPLY OF SPARE PARTS,TUR,Orders Awarded,Q3Q4
NATO,2019,Turkey,AIRBUS MILITARY SERVICES HAVACILIK,111745.76,SUPPLY OF UNITY CONTROL DC GENERATION,TUR,Orders Awarded,Q1Q2
NATO,2019,Turkey,AIRBUS MILITARY SERVICES HAVACILIK,164309.6,SUPPLY OF KIT,TUR,Orders Awarded,Q3Q4
NATO,2019,Turkey,AIRBUS MILITARY SERVICES HAVACILIK,176316.0,SUPPLY OF BRAKE  ELECTRIC,TUR,Orders Awarded,Q1Q2
NATO,2019,Turkey,AIRBUS MILITARY SERVICES HAVACILIK,961577.12,SUPPLY OF PISTON & AIRCRAFT COMPONENTS MODIFICATION KIT  AIRFRAME,TUR,Orders Awarded,Q3Q4
NATO,2019,Turkey,ANG HAVA SAV BILI DAN TIC LTD STI,219645.44,SUPPLY OF CSDFDR,TUR,Orders Awarded,Q1Q2
NATO,2019,Turkey,BILIM ILAC SANAYII VE TICARET AS,433559.84,SUPPLY OF PHARMACEUTICALS,TUR,Orders Awarded,Q1Q2
NATO,2019,Turkey,BILTEK ORGANIZASYON MUHENDISLIK,462710.08,CSA GYM HALL AND NMAA RESTORATION,TUR,Orders Awarded,Q1Q2
NATO,2019,Turkey,BILTEK ORGANIZASYON MUHENDISLIK,1938588.96,DESIGN AND CONSTRUCTION OF MEDIA CENTER  CLINIC  WATCH TOWERS  VISITOR COMPLEX  OUTDOORSPOT FACILITIES,TUR,Orders Awarded,Q3Q4
NATO,2019,Turkey,CONTECH INSAAT TAAHHUT ITHALAT IHRA,577112.48,DESIGN AND CONSTRUCTION OF ASSEMBLY AREA AND PARADE,TUR,Orders Awarded,Q3Q4
NATO,2019,Turkey,CONTECH INSAAT TAAHHUT ITHALAT IHRA,1810866.4,AMENITIES CONSTRUCTION WORKS,TUR,Orders Awarded,Q1Q2
NATO,2019,Turkey,CONTECH INSAAT TAAHHUT ITHALAT IHRA,7753893.28,CONSTRUCTION OF ASSEMBLY AREA,TUR,Orders Awarded,Q3Q4
NATO,2019,Turkey,DENZAY MUH EN INS BIL SAN TIC LTD,319200.0,A&E SERVICES – EMERGENCY MEDICAL SERVICES CENTER,TUR,Orders Awarded,Q3Q4
NATO,2019,Turkey,DENZAY MUH EN INS BIL SAN TIC LTD,382905.6,PROVISION OF ON-SITE QUALITY ASSURANCE SERVICES,TUR,Orders Awarded,Q1Q2
NATO,2019,Turkey,FEKA INSAAT SANAYI VE TIC AS,104674.08,ENTRY CONTROL POINT (ECP) RENOVATION,TUR,Orders Awarded,Q1Q2
NATO,2019,Turkey,FEKA INSAAT SANAYI VE TIC AS,445429.6,RESTORATION OF AIRFIELD OPERATING SURFACES,TUR,Orders Awarded,Q3Q4
NATO,2019,Turkey,FEKA INSAAT SANAYI VE TIC AS,819565.6,MFNDU MULTI PURPOSE SPORT FACILITY,TUR,Orders Awarded,Q1Q2
NATO,2019,Turkey,FEKA INSAAT SANAYI VE TIC AS,1030296.96,GENERATOR RELOCATION,TUR,Orders Awarded,Q1Q2
NATO,2019,Turkey,FEKA INSAAT SANAYI VE TIC AS,1461108.32,HVAC REPLACEMENT,TUR,Orders Awarded,Q3Q4
NATO,2019,Turkey,FEKA INSAAT SANAYI VE TIC AS,1642687.2,SITE RESTORATION AND SOIL REMEDIATION,TUR,Orders Awarded,Q1Q2
NATO,2019,Turkey,FEKA INSAAT SANAYI VE TIC AS,4345007.52,EDI DESIGN AND BUILD PROJECTS,TUR,Orders Awarded,Q1Q2
NATO,2019,Turkey,HAYALGUCU TASARIM MIMARLIK,91840.0,ARCHITECTURE & ENGINEERING SERVICES  RESTORE ATC TOWER,TUR,Orders Awarded,Q1Q2
NATO,2019,Turkey,HAYALGUCU TASARIM MIMARLIK,181888.0,EDI PROJECTS,TUR,Orders Awarded,Q1Q2
NATO,2019,Turkey,HAYALGUCU TASARIM MIMARLIK,201600.0,A&E DAYCARE  KITCHEN AND MOUNTAIN WARFARE TRAINING CENTRE,TUR,Orders Awarded,Q1Q2
NATO,2019,Turkey,HELIAVIAS HAVA DIS TICARET,90185.76,SUPPLY OF WINDOW PANEL  AIRCRAFT,TUR,Orders Awarded,Q1Q2
NATO,2019,Turkey,HELIAVIAS HAVA DIS TICARET,90781.6,PROVISION OF PARTS FOR HELICOPTER MODEL AS332,TUR,Orders Awarded,Q1Q2
NATO,2019,Turkey,HELIAVIAS HAVA DIS TICARET,91196.0,PROVISION OF SPARES,TUR,Orders Awarded,Q1Q2
NATO,2019,Turkey,HELIAVIAS HAVA DIS TICARET,104491.52,PROCUREMENT OF ONE LOUDSPEAKER- AMPLIFIER,TUR,Orders Awarded,Q1Q2
NATO,2019,Turkey,HELIAVIAS HAVA DIS TICARET,109363.52,SUPPLY OF INDICATOR  TEMPERATURE  THERMOCOUPLE,TUR,Orders Awarded,Q1Q2
NATO,2019,Turkey,HELIAVIAS HAVA DIS TICARET,114059.68,PROVISION OF SHAFT ASSEMBLY  STRAIGHT - PUMP  HYDRAULIC,TUR,Orders Awarded,Q1Q2
NATO,2019,Turkey,HELIAVIAS HAVA DIS TICARET,126536.48,SUPPLY OF PARTS KIT  GEARBOX,TUR,Orders Awarded,Q1Q2
NATO,2019,Turkey,HELIAVIAS HAVA DIS TICARET,127338.4,SUPPLY OF SPARES FOR EC 120B  AS332 AND AS332B,TUR,Orders Awarded,Q1Q2
NATO,2019,Turkey,HELIAVIAS HAVA DIS TICARET,129100.16,SUPPLY OF TRANSMISSION MECHANICAL,TUR,Orders Awarded,Q1Q2
NATO,2019,Turkey,HELIAVIAS HAVA DIS TICARET,135912.0,PROVISION OF VARIOUS SPARE PARTS FOR AS532/AS332 HELICOPTERS,TUR,Orders Awarded,Q1Q2
NATO,2019,Turkey,HELIAVIAS HAVA DIS TICARET,143316.32,SUPPLY OF AIRFRAME COMPONENTS AND ACCESSORIES FOR FIXED AND ROTARY WING AIRCRAFTS,TUR,Orders Awarded,Q1Q2
NATO,2019,Turkey,HELIAVIAS HAVA DIS TICARET,181145.44,SUPPLY OF VARIOUS ITEMS FOR AS532UL,TUR,Orders Awarded,Q1Q2
NATO,2019,Turkey,HELIAVIAS HAVA DIS TICARET,182366.24,SUPPLY OF ADJUSTOR  FUEL COMPONENT  ENGINE,TUR,Orders Awarded,Q3Q4
NATO,2019,Turkey,HELIAVIAS HAVA DIS TICARET,201892.32,SUPPLY OF SPARE PARTS FOR COUGAR HELICOPTER,TUR,Orders Awarded,Q1Q2
NATO,2019,Turkey,HELIAVIAS HAVA DIS TICARET,203021.28,SUPPLY OF PIN  SHOULDER  HEADLESS,TUR,Orders Awarded,Q1Q2
NATO,2019,Turkey,HELIAVIAS HAVA DIS TICARET,234848.32,SUPPLY OF VARIOUS SPARE PARTS FOR AS332 / AS532 HELICOPTERS,TUR,Orders Awarded,Q1Q2
NATO,2019,Turkey,HELIAVIAS HAVA DIS TICARET,405009.92,SUPPLY OF SPARE PARTS FOR AS332-532 AND MAKILA 1A1 ENGINE,TUR,Orders Awarded,Q3Q4
NATO,2019,Turkey,HELIAVIAS HAVA DIS TICARET,415959.04,SUPPLY OF SPARE PARTS FOR AS332,TUR,Orders Awarded,Q1Q2
NATO,2019,Turkey,HELIAVIAS HAVA DIS TICARET,444400.32,SUPPLY OF SPARE PARTS FOR AS332B1/AS532UL,TUR,Orders Awarded,Q1Q2
NATO,2019,Turkey,HELIAVIAS HAVA DIS TICARET,534021.6,SUPPLY OF DUCT  EXHAUST  AIRCRAFT GAS TURBINE ENGINE,TUR,Orders Awarded,Q3Q4
NATO,2019,Turkey,HELIAVIAS HAVA DIS TICARET,608685.28,SUPPLY OF BLADE  ROTARY WING,TUR,Orders Awarded,Q3Q4
NATO,2019,Turkey,HELIAVIAS HAVA DIS TICARET,832426.56,SUPPLY OF SPARES PARTS FOR HELICOPTERAS332 / AS332B,TUR,Orders Awarded,Q1Q2
NATO,2019,Turkey,HELIAVIAS HAVA DIS TICARET,843189.76,PROVISION OF SPARE PARTS COUGAR FOR HELICOPTER,TUR,Orders Awarded,Q3Q4
NATO,2019,Turkey,HELIAVIAS HAVA DIS TICARET,890607.2,SUPPLY OF INSTRUMENTS AND LABORATORY EQUIPMENT,TUR,Orders Awarded,Q1Q2
NATO,2019,Turkey,HELIAVIAS HAVA DIS TICARET,980906.08,SUPPLY SPINDLE  HEAD  ROTARY WING,TUR,Orders Awarded,Q1Q2
NATO,2019,Turkey,HELIAVIAS HAVA DIS TICARET,1166452.0,SUPPLY OF SPARE PARTS FOR COUGAR HELICOPTER,TUR,Orders Awarded,Q3Q4
NATO,2019,Turkey,HELIAVIAS HAVA DIS TICARET,1196765.92,SUPPLY OF AIRFRAME COMPONENTS AND ACCESSORIES FOR FIXED AND ROTARY WING AIRCRAFTS,TUR,Orders Awarded,Q1Q2
NATO,2019,Turkey,HELIAVIAS HAVA DIS TICARET,1689638.72,SUPPLY OF TRANSMISSION  MECHANICAL  HELICOPTER,TUR,Orders Awarded,Q1Q2
NATO,2019,Turkey,MAKRO MEKANIK ELEKTRONIK BILISIM,135859.36,SUPPLY OF SPORTS CLOTHING AND GYM EQUIPMENT,TUR,Orders Awarded,Q1Q2
NATO,2019,Turkey,MAKRO MEKANIK ELEKTRONIK BILISIM SA,392480.48,RELOCATION OF CONTAINERIZED STRUCTURES,TUR,Orders Awarded,Q1Q2
NATO,2019,Turkey,MAKRO MEKANIK ELEKTRONIK BILISIM SA,1564872.96,CONTAINERIZED STRUCTURES,TUR,Orders Awarded,Q1Q2
